1Abetaalone.txt: column 1 X	1Abetaalone.txt: column 1 Y
0.0	0.0532011719834
3.0	0.0382749956697
7.0	0.0247068717776
10.0	0.014685807912
13.0	-0.00308049674787
17.0	-0.00637330923457
20.0	0.000720810260439
23.0	-0.00446335409324
27.0	0.00018751100096
30.0	-0.00715465457039
33.0	-0.00564157318842
36.0	-0.015743252173
40.0	-0.0191290819616
43.0	-0.00815924143074
46.0	-0.012648876659
50.0	0.000125499528382
53.0	-0.0137960899249
56.0	-0.00303088764422
60.0	-0.00356418671767
63.0	-0.0154021887948
66.0	-0.0137154749919
70.0	-0.00673917735065
73.0	-0.00719806276863
76.0	-0.0223164747775
80.0	-0.0126674801194
83.0	-0.00728487879303
86.0	-0.0105218808986
90.0	-0.0102242255326
93.0	-0.0262728107463
96.0	-0.0174361670673
100.0	0.00418105389052
103.0	-0.00616867117042
106.0	-0.013107761891
109.0	-0.00643532089318
113.0	-0.0119853531769
116.0	-0.00504626245637
119.0	-0.0114706573778
123.0	-0.0132999977722
126.0	-0.00487883131297
129.0	-0.0258697357094
133.0	-0.00582760779219
136.0	0.000348741052903
139.0	-0.0121713877807
143.0	-0.0101312082307
146.0	-0.0162083386824
149.0	-0.0166052124418
153.0	-0.00966612172126
156.0	0.0125402086911
159.0	-0.0180314777994
163.0	0.00432368048209
166.0	0.00948924118935
169.0	0.00197964447461
172.0	0.000274327211396
176.0	0.00644447496504
179.0	0.0275594024927
182.0	0.00968767816205
186.0	0.0203226564061
189.0	0.0250975444455
192.0	0.0238139056795
196.0	0.0394036054752
199.0	0.0490401979504
202.0	0.0443645283044
206.0	0.0555638114512
209.0	0.0613742921802
212.0	0.0777515385893
216.0	0.0720402762536
219.0	0.0972231603263
222.0	0.0890748446813
226.0	0.113910464284
229.0	0.10581795902
232.0	0.13096983745
235.0	0.112552411677
239.0	0.152413426173
242.0	0.143936449332
245.0	0.196516029635
249.0	0.208323025696
252.0	0.189676157307
255.0	0.212341373138
259.0	0.253225577955
262.0	0.241548805929
265.0	0.225140553877
269.0	0.288733382722
272.0	0.296273985267
275.0	0.390289672919
279.0	0.34735288637
282.0	0.356716628031
285.0	0.38477684737
289.0	0.368604239211
292.0	0.42576027058
295.0	0.435124012427
298.0	0.443272328072
302.0	0.532221673225
305.0	0.507547283674
308.0	0.557590592088
312.0	0.499398968029
315.0	0.528420366217
318.0	0.556244941663
322.0	0.621989570635
325.0	0.647023627211
328.0	0.587591772398
332.0	0.53734382592
335.0	0.577421880849
338.0	0.588143675118
342.0	0.597625238819
345.0	0.613128122404
348.0	0.580522457455
352.0	0.651283819637
355.0	0.669794262712
358.0	0.623384830163
362.0	0.702213893057
365.0	0.671096504938
368.0	0.625449814265
371.0	0.636382447875
375.0	0.732506527642
378.0	0.735222632857
381.0	0.7249225169
385.0	0.718367897755
388.0	0.745659174128
391.0	0.754824479003
395.0	0.74428251806
398.0	0.827539204338
401.0	0.756083313031
405.0	0.77834545401
408.0	0.845975233571
411.0	0.827222945512
415.0	0.845317911367
418.0	0.870209341351
421.0	0.882245780215
425.0	0.864498079015
428.0	0.862228456849
431.0	0.880131186823
434.0	0.891342872339
438.0	0.87115811783
441.0	0.852920525569
444.0	0.836754118502
448.0	0.919248062904
451.0	0.852728289688
454.0	0.860473530482
458.0	0.903745179319
461.0	0.952368423466
464.0	0.906033404945
468.0	0.921709920765
471.0	0.927129729012
474.0	0.904563731575
478.0	0.937603477205
481.0	0.949553099858
484.0	0.899391969591
488.0	0.904111047249
491.0	0.902015057504
494.0	0.909431636917
497.0	0.91312752444
501.0	0.909859516505
504.0	0.90029113678
507.0	0.923917531459
511.0	0.925070946002
514.0	0.929833431858
517.0	0.945590562798
521.0	0.904749766179
524.0	0.934192842678
527.0	0.965161403114
531.0	0.942620210229
534.0	0.942545796387
537.0	0.97838226235
541.0	0.917617159482
544.0	0.964628103855
547.0	0.969099135622
551.0	0.964838943196
554.0	0.935023797304
557.0	0.998963890619
561.0	0.919167447971
564.0	0.923867922169
567.0	0.936574085606
570.0	0.939259185178
574.0	0.914572393258
577.0	0.932214674787
580.0	0.969880480958
584.0	0.899689624957
587.0	1.00332950272
590.0	0.935073406593
594.0	0.972633793094
597.0	1.00520225094
600.0	0.966755099615
604.0	0.94366200401
607.0	0.932946410833
610.0	0.960870204858
614.0	0.986282531733
617.0	0.952796303055
620.0	0.940766065469
624.0	0.949119019178
627.0	0.970668027386
630.0	1.00419766408
633.0	0.963009602802
637.0	0.959816008894
640.0	0.978841147582
643.0	0.968677457125
647.0	0.998994896448
650.0	0.974630564446
653.0	0.982642454777
657.0	0.969638635973
660.0	1.00980970802
663.0	1.01847271946
667.0	1.01054764534
670.0	1.00056378821
673.0	1.01722628762
677.0	0.97229272953
680.0	0.973942236412
683.0	1.03770249621
687.0	1.00551850976
690.0	0.983826874963
693.0	0.987163095648
696.0	0.986449962876
700.0	1.03860166359
703.0	1.00336670964
706.0	1.01795802366
710.0	1.01632712024
713.0	0.988955228936
716.0	1.00379458923
720.0	1.00319307722
723.0	1.0147954354
726.0	0.982357201594
730.0	1.04713445063
733.0	1.01900601854
736.0	1.00269078379
740.0	1.01857813895
743.0	1.02369409055
746.0	0.975976214684
750.0	0.97779315271
753.0	0.954805476776
756.0	0.973911230583
760.0	0.970562607715
763.0	0.984943082586
766.0	0.950805732795
769.0	1.01009496102
773.0	1.00491079685
776.0	1.02568466081
779.0	0.982059546228
783.0	1.01001434608
786.0	0.987411141725
789.0	0.994685094732
793.0	0.977501698435
796.0	0.985823646501
799.0	0.995373422766
803.0	0.998015114139
806.0	1.01567599913
809.0	1.01735651184
813.0	0.993196817902
816.0	1.02863640992
819.0	0.992719329023
823.0	0.984943082586
826.0	0.990623339278
829.0	1.00683315436
832.0	0.990418701214
836.0	0.99509437086
839.0	1.03741724322
842.0	0.994275818604
846.0	1.00941283426
849.0	0.995354819306
852.0	1.05375108143
856.0	1.00344732457
859.0	1.02223681955
862.0	1.02271430843
866.0	1.00378218686
869.0	1.00296983569
872.0	1.00267218033
876.0	0.986871641374
879.0	0.977458290423
882.0	0.972491166502
886.0	0.984955484955
889.0	0.989804787022
892.0	0.986673204401
896.0	1.00278380109
899.0	0.970023107364
902.0	1.00008009824
905.0	0.980992947895
909.0	1.01391487167
912.0	1.02841936949
915.0	0.993215421362
919.0	1.00421626754
922.0	1.02218721026
